FR1.No,FRB.No,FRC.No,FRD.No,FRE.No,FRF.No,FRG.No,FRH.No,FRI.No,FRJ.No,FRK.No,FRL.No,FRM.No,FR1.Yes,FRB.Yes,FRC.Yes,FRD.Yes,FRE.Yes,FRF.Yes,FRG.Yes,FRH.Yes,FRI.Yes,FRJ.Yes,FRK.Yes,FRL.Yes,FRM.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.000000,  0.000000, 11.521351, 43.793260,  0.000000, 11.348797,  3.948674,  0.000000, 59.349932,  4.059188, 19.924352,  3.954853,  4.105938,  0.000000,  3.987845,  3.983698,  3.994565,  0.000000, 19.569222,  3.887486, 12.698730,230.452949,240.499697,174.780945, 73.082568,  3.974221,CI.u(95%).Total.SURVEY_LC1_3B74
  4.136105,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.781757,  0.000000, 17.809954,  0.000000,  0.000000, 13.522172, 19.803467,  0.000000, 12.926956,114.611804, 70.089717,  0.000000,180.413818,320.366508,149.211449, 41.006581,  4.014012,CI.u(95%).Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.099852, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.693944,CI.u(95%).Total.SURVEY_LC1_3B76
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 10.56455, 14.61809, 91.20947, 12.25245,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 93.99859, 72.12679,383.26037, 27.59025,CI.u(95%).Total.SURVEY_LC1_3B81
   0.000000,  28.324016,  59.417203,   0.000000,   8.226642,  48.219550, 126.777266,   0.000000, 378.663844, 661.045993,  72.766373,  66.645368,   4.099852,   0.000000, 212.242442, 301.379642,   0.000000,  16.361109, 442.311787, 355.187286,   0.000000,2117.247966,2554.474067, 577.640904, 928.908561,  86.200638,CI.u(95%).Total.SURVEY_LC1_3B82
 0.000000, 8.310253, 4.040920, 0.000000, 0.000000, 0.000000,42.287040, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.866963, 0.000000, 0.000000, 3.984252, 0.000000,26.319093,61.451819, 0.000000, 0.000000, 0.000000,37.680628,24.029193, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B83
  0.000000,  0.000000,117.076146,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.060337,  0.000000,  0.000000,  0.000000, 70.824753,  9.478596,  4.046842,  0.000000, 13.932131,  0.000000,  4.017736, 38.626573,127.806659,134.667660,149.414106,  0.000000,CI.u(95%).Total.SURVEY_LC1_3B84
 335.42785,4027.18735,2237.51507,2014.16533,3376.97475,4083.01568,2684.29708,1947.88598,4929.80869,2189.75313,1073.66079, 569.66440,  19.94514,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.u(95%).Total.SURVEY_LC1_3Bx1
  0.000000, 49.349132, 11.932776, 88.226349, 39.321666,  3.989998, 36.091803, 49.476130,565.069976,270.990129,107.168293,471.702099, 48.955169,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3Bx2
382.91228, 24.38742,  0.00000, 61.66373, 75.04768, 24.59287,  0.00000,  0.00000, 79.07841,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3Bxx
 2589.2278, 6666.3583, 9725.4312, 2748.3102, 4320.9428, 9284.4796, 2959.3538, 3303.9455,13606.2512,18382.9082,11123.7041, 5245.2344, 2947.4216,  731.2517, 6208.5577, 6877.1676, 2956.9095, 1470.2627,10144.7518, 2074.8175, 2467.2790, 7877.3763, 4559.4691, 4710.0496, 1000.7943,  380.8830,CI.u(95%).Total.SURVEY_LC1_3C10
  0.000000, 44.152147,  8.016639, 34.122412,  4.040489,691.210538, 28.837161, 20.434580, 38.126438,  0.000000,  3.892234,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3C1x
   4.261841,  79.643751, 939.283680, 295.171509,  60.323926, 999.978529,   0.000000, 164.711274, 364.361880, 845.753136,1080.143835, 742.661543,   0.000000,   0.000000,   0.000000, 275.166553,  24.249141,  13.305952,1416.899762,   0.000000,  45.438310, 207.276333, 252.778664,1508.436200,   0.000000,   0.000000,CI.u(95%).Total.SURVEY_LC1_3C21
  16.379178,1105.735858,  19.057525,  29.241404,  47.449638,  54.312757, 892.112176, 194.458106,5739.734803,1256.321106, 670.799037,2114.566730, 514.864164,  12.785523,  34.651967,  16.971372, 304.642437,   0.000000,   8.484943, 143.710093,  90.072817,2033.487345, 609.016679, 448.841766, 760.950425,  73.562645,CI.u(95%).Total.SURVEY_LC1_3C22
  4.261841,109.017422, 20.517394,103.334051, 13.356881,  4.276087, 26.440093,  4.145443,511.182238,495.894094, 50.923574,266.687360, 81.085703,  0.000000, 71.112190,837.041830, 23.854401,  0.000000, 58.892323, 73.119018, 12.186996,138.353698,155.130374,559.622435,170.192609,  0.000000,CI.u(95%).Total.SURVEY_LC1_3C23
  12.52433, 110.45014,1157.20407,  23.99833,  12.43936, 208.18208,  19.51799,  27.36962,1057.67091,1366.05637,3553.93720,2448.34931, 165.08396,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.u(95%).Total.SURVEY_LC1_3C2x
 148.633871,  15.978009, 415.449259, 313.335498, 281.077795, 925.967938, 532.835385, 413.860912, 342.809920, 734.207890,1391.815310, 389.646361,   0.000000,   0.000000,   7.617124, 592.124415,  11.925694,   4.096394, 933.886417,  22.707632, 397.022768, 238.349126, 122.942932,1257.212747,  57.814703,   0.000000,CI.u(95%).Total.SURVEY_LC1_3C31
  62.26321,  82.14470,  55.18792,   0.00000,  29.34735, 139.37436, 508.32324, 119.59951, 940.42746,1019.58218, 736.33550,3276.87313, 564.18533,  28.89139,1109.27293, 728.29126, 314.59323,  22.56587, 930.61251,1058.44041, 420.76773,1138.92812, 468.63567,1010.38157,1197.36361,  18.46980,CI.u(95%).Total.SURVEY_LC1_3C32
  12.076946,1107.574696, 719.613689,  34.168544,  75.192513, 829.175167,  49.091978, 160.916517, 554.908632, 707.231135, 718.709379, 532.738864, 201.027935,   4.188943,   4.169983, 490.648062, 277.823310, 122.118480,1386.522064,  33.480536,  89.841150, 337.603332, 220.090724,1196.656002, 292.999066,   0.000000,CI.u(95%).Total.SURVEY_LC1_3C33
 331.21826,  49.25771, 400.95359,  33.46971,  25.65929, 137.46798, 107.56702, 673.85158, 512.47376, 994.53752,2574.05369,1497.50424, 160.71700,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.u(95%).Total.SURVEY_LC1_3C3x
264.42085,169.77691, 74.51651, 82.50661, 25.82085,254.19766, 62.88000, 65.59215,168.17952,940.34332,449.93177,831.18123,116.53700,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.u(95%).Total.SURVEY_LC1_3Cxx
  57.36802, 139.25648,  47.97635, 114.46341,  92.11987,  99.91741,  19.99649, 133.99293, 602.31240,1284.66522, 591.51819,1111.49673, 828.52044,  19.74901,  51.07203, 154.13368, 185.70378,  21.25072, 189.74694,  60.14837,  58.29680, 544.41293, 597.31068, 195.77141, 235.04667,  39.21745,CI.u(95%).Total.SURVEY_LC1_3D10
0.000000,0.000000,0.000000,3.973212,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.562481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3D1x
  65.30077, 206.20023, 764.12427, 114.63132, 320.93359, 159.81260, 145.71862, 216.01408, 858.42379,2166.71785,1273.36505,1447.72579,1827.68491,  21.31372,  37.99418, 124.68205,  81.19895,  41.76560, 487.44603,  86.08350,  98.20092, 259.92195, 469.63251, 423.33942, 195.63115,  53.31846,CI.u(95%).Total.SURVEY_LC1_3D20
 0.000000, 3.960389, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,32.921209, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3D2x
 0.000000, 3.887058,15.704908, 0.000000, 0.000000, 0.000000,58.340199, 0.000000, 0.000000, 8.693833, 0.000000, 4.206970, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3Dxx
 264.411393, 519.530513, 358.995246, 472.824090, 754.672391, 810.045485, 733.353491, 411.177644,1067.562920,1171.345164,1408.373975, 891.336138, 178.712092, 129.483913, 377.507195, 535.723571, 339.707283, 219.686290, 513.845981, 440.980844, 431.309186,1410.568301,1184.344496,1218.977840, 267.900288,   3.974221,CI.u(95%).Total.SURVEY_LC1_3E10
  0.000000,  0.000000, 35.335017,122.505628,  0.000000,  4.089736,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3E1x
  775.17538, 3312.34034, 5094.05072, 3889.47320, 2604.01957, 4010.58149, 3476.27959, 2246.46051, 8352.90015, 6757.57238, 9345.61737, 2901.13585,  542.17060,  259.40654, 2273.55569, 8500.67685, 5093.33573, 1684.92237, 5871.05023, 5084.68022, 4093.87720, 9321.56100, 7008.62852,10826.89562,  675.38721,   83.73598,CI.u(95%).Total.SURVEY_LC1_3E20
 0.000000,64.135547, 0.000000,54.034821, 8.496591,34.603408,22.127184, 0.000000, 3.980273, 4.059188,44.615870,24.090069, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3E2x
 182.59573, 439.56013, 876.31462, 156.40214, 186.70141, 299.88720, 274.13197, 281.32655,2005.56760, 598.17714, 750.72168, 337.32376,  83.33696, 332.22307, 648.86616, 721.24642, 321.08639, 307.41367, 537.61422, 630.07064, 462.88038,1671.18108,1100.21773,1078.35122, 359.46274,  85.25443,CI.u(95%).Total.SURVEY_LC1_3E30
 0.000000, 0.000000, 0.000000, 7.527072, 0.000000, 4.154259, 7.165526, 0.000000,56.684516, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3E3x
 27.867077, 96.102989,  7.951202,  0.000000,  4.006767,  4.035456, 64.892629,  0.000000,169.529914, 85.518099, 45.797743,  4.043539,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3Exx
   0.000000,   4.152455,  20.336330,  12.247848,  16.624923,  28.652754,   8.281746,  20.331142, 136.411418, 872.602451,2157.050783,2387.527829, 690.511665,   4.007037,   4.034056,  72.179276,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   4.070232,  78.303634,   8.430274,   0.000000,CI.u(95%).Total.SURVEY_LC1_3F10
  0.000000,  4.152455, 16.509759,  4.159093,  8.310444, 20.708037, 16.464532,  4.135926, 41.123984, 33.686093, 16.589735,203.939001,  4.056966,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.135054,  0.000000,  4.166460,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3F20
0.000000,0.000000,0.000000,4.159093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.179203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3F2x
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.136693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3F30
1122.94614,2414.18621,1496.69338, 930.47012,1205.24767,3442.71579, 962.69096,1203.15598,3206.88835,1836.75473,1189.02917, 581.73261, 121.46961, 367.37746, 376.11432,1745.99178, 686.46135, 310.85150, 683.19086, 175.21415, 219.26025, 740.65941, 377.92347, 459.87187,  77.74159,  21.43399,CI.u(95%).Total.SURVEY_LC1_3F40
 0.000000, 0.000000,11.748111, 3.985316, 0.000000,77.332975, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.959057, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3F4x
  4.007037,  0.000000,  0.000000,  4.037701,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 13.046037,  0.000000,203.997361, 33.362704,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3Fxx
0.000000,0.000000,0.000000,4.046842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3G10
 61.352258,444.673784,242.870726, 79.083271,151.133852,376.700468,246.176993, 90.736593,597.818111,308.337765,744.759394,155.894437,  8.066719,  8.027410, 61.196137, 40.385231,  8.023016, 41.526078, 15.953735,124.139238, 23.989437,138.564382, 32.610229, 40.579822, 15.831898,  0.000000,CI.u(95%).Total.SURVEY_LC1_3G11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,19.523999, 4.011319,16.154016,44.851245, 0.000000,67.631285, 8.066719, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,23.689922, 0.000000, 4.016825, 0.000000, 0.000000, 0.000000, 4.033360,CI.u(95%).Total.SURVEY_LC1_3G12
 0.000000,12.201993, 0.000000, 0.000000, 0.000000,39.026821, 0.000000, 0.000000, 7.940399, 4.070232, 0.000000,12.272644, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3G1x
 81.369254,132.912534,135.621435, 92.905842, 65.108228,165.582575,189.636381, 36.036381,312.961801,258.624987,604.367487,359.030486,  0.000000, 36.331950, 16.078723, 44.067250, 44.456796, 72.349615,106.987819, 65.014302, 15.875889,103.825565,115.109768,162.905278,  8.118857,  3.990473,CI.u(95%).Total.SURVEY_LC1_3G21
 0.000000, 0.000000, 0.000000, 8.111388, 4.066450, 0.000000, 0.000000, 0.000000, 4.016825, 4.050893, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.022392, 0.000000, 0.000000, 0.000000, 0.000000,16.335186, 0.000000,CI.u(95%).Total.SURVEY_LC1_3G22
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.074419,3.920536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3G2x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.063838, 7.603496, 0.000000,28.578531, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3G30
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.052416,199.115804, 87.745787,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3G50
0.000000,0.000000,0.000000,3.957817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3Gxx
 3.955042,20.151667,16.049673,12.160960,28.315944,23.922194,97.318242,44.338388,63.954162,55.899222,35.794359,92.499328, 8.113864, 0.000000, 7.605406,11.761991, 0.000000, 0.000000,19.844751,12.861110,15.785482,20.033144, 0.000000,37.858060, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3H11
 0.000000, 0.000000, 7.953248, 0.000000, 0.000000, 0.000000,12.861110, 0.000000, 7.895005, 0.000000, 3.741084, 0.000000, 0.000000, 0.000000, 0.000000,11.059333, 4.040753, 0.000000, 0.000000, 0.000000, 0.000000, 4.079651, 0.000000, 4.002224, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3H12
  0.000000,  0.000000,  0.000000, 12.113105,  4.107260,  0.000000, 15.987608,  8.035472, 36.079601,103.424823,  0.000000,167.210171,  4.014012,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.022392,  0.000000,  0.000000,  4.005082,  0.000000, 33.605894,  0.000000,CI.u(95%).Total.SURVEY_LC1_3H21
 0.000000, 0.000000, 0.000000, 4.031599, 0.000000, 0.000000, 8.064305, 0.000000,16.170146,39.417994, 0.000000,45.394136, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.016825, 4.168266, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3H22
 0.000000, 0.000000, 0.000000, 7.667724, 0.000000, 0.000000, 0.000000, 4.037209, 4.036304, 0.000000, 0.000000,24.831940, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.035472, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3H23
 0.000000, 0.000000, 0.000000,15.059440, 0.000000, 4.083066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3Hxx
 2362.554,10067.629, 8673.965, 7140.616, 7348.403,10891.510, 7496.247, 5687.004,16835.508,11076.959,11018.098, 3322.267, 1383.760, 3353.474,15268.941,18408.846,15171.701,15905.052,21600.792,15222.368,12549.169,26457.335,22048.415,20404.145, 3236.105,  257.025,CI.u(95%).Total.SURVEY_LU1_3U111
 33.461733, 42.625755, 15.688681, 91.853160, 12.303882, 20.289823,144.677071,  0.000000,107.967642, 16.914455,121.384925,  4.015060,  4.014012, 62.012155,214.989049,204.840934,148.240293, 53.355910,153.010960,369.701185,162.780118,567.081026,810.393084,413.398775,224.880121,  7.888273,CI.u(95%).Total.SURVEY_LU1_3U112
  4.136105,108.959644, 93.246368, 59.751939, 16.095982, 97.928876, 24.217218, 42.865866,127.868314, 86.971232, 42.965465, 44.039265, 27.987801,  4.136105, 41.437033, 48.811213, 19.486733, 11.984273, 96.667298, 85.336502,124.383465,245.075610,253.506417,159.434909, 49.419292,  4.148824,CI.u(95%).Total.SURVEY_LU1_3U113
 2377.9599, 7041.6454,11953.7050, 2280.8529, 4022.2785,10605.9761, 3169.6523, 3289.2129,21565.9820,20643.3400,17204.2213,10203.2823, 2060.9096,  575.7189, 6323.1526, 8124.7401, 2870.3461, 1236.1214,11653.6483, 2298.2546, 2489.7345, 9183.9758, 3948.5070, 7744.2876, 2016.5966,  344.6576,CI.u(95%).Total.SURVEY_LU1_3U120
  4.020373,100.993947, 58.785921, 12.270481, 53.527353, 89.677396, 20.449192, 12.117710,196.505463, 90.374831,235.403622, 43.507937,  8.066719,  4.020373, 16.201819, 16.050097,  0.000000,  9.492680, 11.958299, 20.254077,  4.037209, 32.011411,  4.078647, 16.981648,  8.162574,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U130
 20.209944, 47.294462, 53.016246, 49.244183, 66.143856,131.839515, 73.844362, 32.846962,354.524583,232.963530, 66.269140,273.117894,  0.000000,  8.125717,  4.034056,  4.029850,  0.000000,  0.000000,  4.134098, 27.784552,  0.000000, 16.051862,  0.000000,  4.162266,  4.146374,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U140
 0.000000, 0.000000, 0.000000, 0.000000,19.208647, 0.000000, 3.948674, 0.000000, 4.016825, 0.000000, 7.982510,45.886961, 0.000000, 0.000000, 0.000000, 0.000000,14.886556, 0.000000, 0.000000, 0.000000, 3.877080, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U150
  0.000000, 21.899549, 42.675177,  4.167737,  8.073217, 57.034818, 34.021838,  0.000000, 95.848453,111.985303,239.166639, 80.279525,  8.047371,  0.000000,  4.187844,  0.000000,  0.000000, 29.641489,  4.035456, 19.438590,  0.000000, 31.873372, 57.118135,  0.000000,  4.071429,  8.096411,CI.u(95%).Total.SURVEY_LU1_3U210
 26.868323,  0.000000,  0.000000,  0.000000, 23.013752,  0.000000,  4.158413,226.717581, 11.176380,  0.000000, 24.514176,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U221
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.980273,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U222
 0.000000, 0.000000,18.315349,49.719889,63.937847, 0.000000, 8.995923, 0.000000, 0.000000, 0.000000,94.289187,57.909885, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U223
 8.137085, 0.000000, 0.000000, 0.000000, 4.021145,44.793543,18.766609, 0.000000, 4.111354, 4.191681, 0.000000,17.203290, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.973845, 0.000000, 0.000000, 0.000000, 0.000000,22.286244, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U224
  8.149198,139.105447,  4.165600, 20.828476, 51.827164, 60.388981,  0.000000,  0.000000,  4.130255,  3.917248, 31.159140,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 29.807452,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U225
116.282028, 49.424640,  0.000000,  8.217365, 40.833808, 27.731003,  0.000000, 16.594672, 22.869053,  0.000000, 14.693126,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 18.550860,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U226
 0.000000,64.414245, 0.000000, 0.000000, 0.000000, 0.000000, 4.022392,16.594672,18.377096, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.172661, 0.000000, 0.000000, 0.000000, 4.158413, 0.000000, 0.000000, 0.000000, 4.043937, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U227
140.883935, 92.893459,111.515106, 34.501544, 62.406519, 39.913820, 42.600723,  0.000000,152.354695, 72.680008, 60.784769, 79.907101,  0.000000,  7.815949,  4.027964, 50.920125,  4.157403, 39.768311,  0.000000, 36.562410, 51.231148, 59.085499,156.815195,101.268766,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U311
1209.06917, 538.97234, 474.24276, 562.77057, 602.76389,1060.86853, 906.68001, 730.73519,1334.65033,1413.35747,1259.84148, 926.52669, 153.16807, 181.29785, 653.94867, 615.48645, 500.20445, 566.90166, 928.12118, 896.50799, 921.07789,1753.82136,1299.53571,1239.33514, 169.04706,  24.65185,CI.u(95%).Total.SURVEY_LU1_3U312
 41.035149,127.740441,103.572754, 66.589950, 20.228759,127.390186, 76.228919, 20.166574,197.079943,284.632488,257.358459,114.968013,  0.000000, 36.447681,  4.095202, 32.104590, 24.316991, 28.937791, 59.283499, 49.193650,  3.950281, 28.237411, 27.794566,  8.107370, 16.335186,  0.000000,CI.u(95%).Total.SURVEY_LU1_3U313
30.653545,39.641459, 8.154395,23.897554,15.355364,55.540175,29.305030,20.048451,52.134126,98.196451,16.222514,66.223680,13.402849, 0.000000, 0.000000, 4.024565, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.026272, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U314
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,22.20349, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U315
 0.000000, 4.171434, 0.000000, 0.000000, 0.000000,26.933550, 0.000000, 0.000000, 0.000000,27.086919, 4.111136, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,43.371643, 0.000000, 0.000000, 0.000000, 0.000000,21.950517, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U316
