FR10.No,FRB0.No,FRC1.No,FRC2.No,FRD1.No,FRD2.No,FRE1.No,FRE2.No,FRF1.No,FRF2.No,FRF3.No,FRG0.No,FRH0.No,FRI1.No,FRI2.No,FRI3.No,FRJ1.No,FRJ2.No,FRK1.No,FRK2.No,FRL0.No,FRM0.No,FR10.Yes,FRB0.Yes,FRC1.Yes,FRC2.Yes,FRD1.Yes,FRD2.Yes,FRE1.Yes,FRE2.Yes,FRF1.Yes,FRF2.Yes,FRF3.Yes,FRG0.Yes,FRH0.Yes,FRI1.Yes,FRI2.Yes,FRI3.Yes,FRJ1.Yes,FRJ2.Yes,FRK1.Yes,FRK2.Yes,FRL0.Yes,FRM0.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
0.0000000,0.4472136,NA,NA,NA,NA,NA,NA,NA,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,0.6622381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Ax
0.00000000,0.20233338,0.48177685,0.21646432,0.23053595,0.46191584,0.21605891,0.28170043,0.55455896,0.39359694,0.60849183,0.29844830,0.16889411,0.37681380,0.00000000,0.42702347,NA,0.35024205,0.33691318,0.27750900,0.40892040,NA,0.01491299,0.03791343,0.08441279,0.03336637,0.04456358,0.05171910,0.03684564,0.02807404,0.02779577,0.04791260,0.04176836,0.03476753,0.03031284,0.06199094,0.01699348,0.04352711,0.14933108,0.05929046,0.04063644,0.04024842,0.24385178,0.00000000,CV.Total.SURVEY_LC1_2B1
NA,NA,NA,NA,NA,0.86849880,0.84062945,0.00000000,NA,NA,NA,NA,NA,0.32444284,NA,NA,NA,NA,NA,NA,NA,NA,0.03737800,0.23309852,0.88396569,0.28143910,0.51655407,0.18178787,0.08181341,0.06080444,0.17302364,0.13216097,NA,0.45789896,0.22661121,0.66150579,0.00000000,0.60906786,0.70561263,NA,0.55891690,0.43652656,0.39473286,NA,CV.Total.SURVEY_LC1_2B2
0.00000000,0.25182097,0.63787873,0.25544010,0.42377422,0.86849880,NA,0.46121346,NA,0.56189214,0.85926522,NA,0.41876524,0.00000000,0.15430335,0.60113424,NA,0.41662665,0.33683215,NA,NA,NA,0.01593043,0.07410629,0.13488296,0.05482185,0.16386561,0.08896508,0.13757517,0.06582656,0.11558595,0.07871851,0.10083735,0.08117862,0.11429928,0.13810849,0.09902386,0.05471639,0.24339336,0.10301542,0.12017574,0.11749784,0.24655828,NA,CV.Total.SURVEY_LC1_2B3
NA,0.7765884,0.8613568,0.0000000,NA,NA,NA,0.7996740,NA,0.8829705,NA,0.0000000,0.8399328,NA,NA,NA,0.7906759,NA,NA,NA,NA,NA,0.0000000,0.3895670,0.2476645,0.2233753,0.3727879,0.4765858,0.2018501,0.1707885,0.1817111,0.2474703,NA,0.2308375,0.1877288,0.5211687,0.0000000,0.2488440,0.3516662,0.3205148,0.2606758,0.2949637,0.2667823,NA,CV.Total.SURVEY_LC1_2B4
0.000000000,0.256350578,0.658364475,0.334545364,0.458384250,0.584261111,NA,NA,NA,0.000000000,0.000000000,0.164427620,0.290939514,0.251746030,0.000000000,0.221057041,0.610856856,0.251226703,0.208300129,0.242520195,0.514100622,NA,0.065716975,0.124860137,0.157673190,0.057506730,0.141706759,0.188937671,0.254202802,0.155949445,0.091417218,0.114825096,0.224069268,0.072122455,0.077356131,0.167152262,0.002475945,0.096384172,0.141658699,0.085691675,0.064365631,0.078170992,0.114295951,0.000000000,CV.Total.SURVEY_LC1_2B5
0.000000000,0.168451588,0.184027923,0.000000000,0.307675961,0.000000000,0.000000000,0.333333333,0.116171908,0.000000000,0.130844673,0.359840958,0.000000000,0.085685640,0.000000000,0.333238094,0.577350269,0.317160634,0.000000000,0.170092357,0.327119761,0.000000000,0.000000000,0.139239933,0.201778747,0.082223447,0.122994563,0.144818955,0.084185065,0.085662202,0.065099844,0.000000000,0.073379546,0.242135754,0.003325257,0.211710923,0.096266036,0.228881389,0.276474241,0.232016781,0.158855328,0.205422755,0.386143976,0.300303534,CV.Total.SURVEY_LC1_2B7
NA,0.21724058,0.58862474,NA,NA,NA,NA,0.00000000,0.64358464,0.00000000,NA,0.42604363,NA,0.48489340,NA,0.35629669,0.20216759,0.56031857,NA,0.38092351,0.15989204,0.00000000,0.00000000,0.14667681,0.02315527,0.00000000,NA,0.00000000,NA,0.00000000,0.08758901,0.11706174,0.46389046,0.18076604,0.00000000,0.11950096,0.00000000,0.08487093,0.06675944,0.20313990,0.00000000,0.11348540,0.15210989,0.13571408,CV.Total.SURVEY_LC1_2B8
0.008689618,0.062312085,0.122218578,0.060818295,0.085160770,0.124020374,0.089262203,0.048256652,0.051418795,0.077790065,0.074449043,0.061170755,0.064687759,0.107467168,0.002889548,0.051041576,0.154517723,0.113158763,0.094303338,0.103326646,0.128858848,0.164192509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Bx
0.04481056,0.15818504,0.12301263,0.01712374,0.11579337,0.21734663,0.13964947,0.01824924,0.27415924,0.02151870,0.24690842,0.10944748,0.09378750,0.03936309,0.06733488,0.15690222,0.03406146,0.02522132,0.01454130,0.05764173,0.07249451,0.04066064,0.10018027,0.18735400,0.17672505,0.02759631,0.16713632,0.16225129,0.24405788,0.04457669,0.33898707,0.05342901,0.12271692,0.17036005,0.13085666,0.07356040,0.08347890,0.21848273,0.11405393,0.06782440,0.01304537,0.10375376,0.18853404,0.19115362,CV.Total.SURVEY_LC1_2C1
0.00000000,0.67793666,0.55499376,0.05573915,0.73088341,0.49147076,NA,0.11786503,0.24347887,0.00000000,0.88004058,0.53525904,0.17444133,0.04665206,0.05939323,0.19962495,0.09293470,0.12267471,0.01373130,0.10302050,0.08753281,0.12575683,0.00000000,0.37944753,0.79888261,0.02921532,0.33259064,0.94427989,NA,0.56792184,0.94470874,0.00000000,0.85636277,0.36310097,0.30242424,0.11647186,0.08819799,0.84703493,0.18550546,0.39393890,0.02816024,0.18801266,0.27876132,0.61624013,CV.Total.SURVEY_LC1_2C2
0.228390456,0.724303149,0.699114378,0.040681616,0.329602650,0.865125219,0.836708306,0.207645722,0.802463164,0.099843612,0.864994698,0.521543214,0.320583373,0.117548357,0.070435210,0.162065665,0.108280480,0.126557622,0.008185968,0.103477935,0.083900383,0.115451393,0.000000000,0.925771597,0.710034494,0.026781522,0.743274311,0.980787965,0.849305203,0.227824025,0.991596490,0.027227425,0.513596380,0.465279450,0.424912547,0.195072865,0.075012656,0.825539661,0.241007028,0.265352417,0.009048770,0.138329373,0.199836414,0.386149010,CV.Total.SURVEY_LC1_2C3
0.14877925,0.57441003,0.00000000,0.09787286,0.78453603,0.00000000,NA,0.29992105,NA,0.29741545,0.73008700,0.33081352,0.38554635,0.22650467,0.20407774,0.00000000,0.20796214,0.23219875,0.04462031,0.41271533,0.26697497,0.32684084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Cx
0.10100087,0.08388840,0.00000000,0.00000000,0.35510790,0.23287645,0.00000000,0.40831936,0.74535599,0.00000000,0.14565729,0.00000000,0.10998271,0.24710284,0.00000000,0.10311305,0.04969313,0.12794325,0.02738638,0.07097580,0.07041429,0.08623332,0.00000000,0.26776881,0.37137137,0.08986146,0.19592263,0.34409058,0.42702803,0.00000000,0.00000000,0.00000000,0.68357719,0.14919092,0.04663012,0.42132702,0.25849760,0.31421752,0.11573666,0.17203358,0.11179830,0.21850797,0.18558943,0.27420066,CV.Total.SURVEY_LC1_2D1
0.09148862,0.09117139,0.73459877,0.05793550,0.18143867,0.00000000,0.63229156,0.05885250,0.19263426,0.00000000,0.10517914,0.10736236,0.06615866,0.09581135,0.08881329,0.45028083,0.04928418,0.10803531,0.02569981,0.17821771,0.05469416,0.04595157,0.26122277,0.02366424,0.00000000,0.12585119,0.11942675,0.00000000,0.22625225,0.19575969,0.00000000,0.06038236,0.87495655,0.26001314,0.12662571,0.33466897,0.07182479,0.23260281,0.17247841,0.25269457,0.16717727,0.25282117,0.26328695,0.33749012,CV.Total.SURVEY_LC1_2D2
NA,0.0000000,0.1795344,0.0000000,NA,NA,NA,NA,NA,NA,NA,0.5146974,NA,NA,NA,NA,NA,0.4100042,NA,NA,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Dx
0.28638045,0.18730556,0.17948199,0.13284633,0.19532828,0.25084007,0.31757441,0.21747273,0.29663741,0.08385111,0.40228484,0.15672394,0.25517851,0.19250490,0.03555402,0.20427220,0.14480823,0.14040987,0.11466321,0.09065019,0.08094873,0.14835649,0.48499737,0.28528909,0.25431835,0.11006222,0.14121422,0.06272853,0.33635490,0.20974312,0.00000000,0.07176570,0.19942697,0.10503687,0.20401829,0.15613814,0.04859654,0.36323910,0.22835374,0.17375051,0.10611687,0.10354685,0.19933766,0.00000000,CV.Total.SURVEY_LC1_2E1
0.09853024,0.05032569,0.06797328,0.04589225,0.05010034,0.06106261,0.09977025,0.05388438,0.07532455,0.04230220,0.14473725,0.04568624,0.06593293,0.06402081,0.01115364,0.07067678,0.05578102,0.04781216,0.03317983,0.03090774,0.04733244,0.09304686,0.11047845,0.05979301,0.05653347,0.02054178,0.03933354,0.12112476,0.11667994,0.05531282,0.05075578,0.03452871,0.08336278,0.03379388,0.04474968,0.06961986,0.03084360,0.08800830,0.09198353,0.04760534,0.02286873,0.03285385,0.08912433,0.21686575,CV.Total.SURVEY_LC1_2E2
0.07633988,0.17832934,0.74348785,0.19857395,0.25674752,0.25232562,0.00000000,0.12133339,0.35248026,0.09226290,0.34290320,0.15791686,0.21149879,0.12283937,0.10226830,0.56232631,0.18203605,0.23468884,0.11647531,0.13499144,0.12628582,0.34901796,0.07168941,0.18403512,0.26634104,0.08637296,0.14467614,0.25850984,0.22270258,0.25098838,0.21307888,0.16338987,0.22505162,0.16236856,0.13179488,0.16548750,0.03257392,0.11935570,0.15379515,0.18042876,0.11048171,0.15764739,0.13781972,0.36160147,CV.Total.SURVEY_LC1_2E3
0.00000000,0.20519653,0.00000000,0.00000000,NA,NA,0.00000000,NA,NA,NA,0.00000000,0.37005017,NA,0.95503294,0.66599219,NA,0.32196422,0.51671232,0.06950827,0.61492743,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Ex
NA,0.000000000,0.000000000,0.000000000,0.000000000,NA,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.061493024,0.007322854,0.000000000,0.041186472,0.054732683,0.058329601,0.000000000,0.000000000,NA,0.917378961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000000000,NA,NA,0.700507502,0.000000000,NA,CV.Total.SURVEY_LC1_2F1
NA,0.0000000,0.0000000,0.0000000,NA,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,NA,0.0000000,0.0000000,0.0000000,0.0000000,NA,0.5913193,NA,0.0000000,0.0000000,0.6617520,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000,NA,NA,0.0000000,NA,NA,NA,CV.Total.SURVEY_LC1_2F2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,  0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2F3
0.01305935,0.08612865,0.15724512,0.10596876,0.15613909,0.16221216,0.17946455,0.08087555,0.12262850,0.06518011,0.11829072,0.10263311,0.08541860,0.12060954,0.05340471,0.06681974,0.21554105,0.13035916,0.09387463,0.16954049,0.21393936,0.31221877,0.03608370,0.24942022,0.14949950,0.08416289,0.40774530,0.14938581,0.51661817,0.17053956,0.00000000,0.16401707,0.47883511,0.26295156,0.31505743,0.31604870,0.00000000,0.14700187,0.00000000,0.30200644,0.14202223,0.24498306,0.21508062,0.26048252,CV.Total.SURVEY_LC1_2F4
0.0000000,NA,NA,NA,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000,0.4100042,NA,NA,0.7742440,0.5379788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Fx
0.1618415353,0.0000000000,0.1185215046,0.0000000000,0.0000000000,0.1760348224,0.0699952444,0.0892597486,0.1030996601,0.0004996793,0.1161490831,0.0729647455,0.0263238374,0.1339671045,0.0000000000,0.0282204827,0.0682218165,0.1026134651,0.0603098153,0.1772191228,0.0894490958,0.0000000000,0.0000000000,0.0887363493,0.0000000000,0.0000000000,0.0000000000,NA,0.2479203529,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0318858852,0.0000000000,0.1667223916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1505109310,0.1198343075,0.0000000000,CV.Total.SURVEY_LC1_2G1
0.15371268,0.02486048,0.20139505,0.00000000,0.00000000,0.14278610,0.00000000,0.25434053,0.07524923,0.00000000,0.35852243,0.09918070,0.00000000,0.30163929,0.00000000,0.00000000,0.11966697,0.13472298,0.08441400,0.32827745,0.25938830,NA,0.29166104,0.00000000,0.00000000,0.00000000,0.00000000,0.14857284,0.43880323,0.38310244,0.00000000,0.00000000,0.29202112,0.21421865,0.00000000,0.00000000,0.00000000,0.00000000,0.15947171,0.33711473,0.02387792,0.32640788,0.32029276,0.00000000,CV.Total.SURVEY_LC1_2G2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0000000,NA,0.0000000,0.0000000,NA,NA,NA,0.2416721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2G3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,NA,0.08305844,0.20187398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2G5
NA,NA,NA,NA,  0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Gx
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,0.00000000,0.04059881,0.53002902,0.00000000,0.00000000,0.00000000,0.05466372,NA,0.00000000,0.00000000,0.21303788,0.00000000,NA,0.35052374,0.00000000,0.07877960,NA,0.00000000,NA,NA,0.00000000,NA,0.00000000,0.57735027,0.00000000,0.00000000,0.00000000,0.00000000,NA,NA,0.46705518,0.00000000,NA,NA,CV.Total.SURVEY_LC1_2H1
NA,NA,NA,NA,0.00000000,0.00000000,NA,0.00000000,NA,NA,NA,0.00000000,0.00000000,0.00000000,NA,0.00000000,0.01702133,NA,NA,NA,0.08117150,0.00000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,NA,0.00000000,0.00000000,NA,NA,NA,0.58942709,NA,CV.Total.SURVEY_LC1_2H2
NA,NA,NA,NA,0.632698,NA,NA,NA,NA,NA,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_2Hx
0.009048946,0.031506897,0.051488345,0.033952088,0.041463885,0.055084206,0.058818080,0.032642960,0.037936814,0.035772647,0.072325236,0.029547872,0.037203423,0.048050051,0.005112753,0.031665177,0.049349803,0.044996825,0.026265508,0.032800187,0.056840174,0.057201363,0.008209608,0.020024692,0.028177569,0.011042899,0.019583163,0.024895966,0.024916575,0.014070269,0.018689958,0.019491484,0.033096954,0.014289578,0.016281023,0.029004342,0.027191218,0.020967691,0.030093131,0.019435423,0.013909155,0.015999706,0.037859427,0.071256277,CV.Total.SURVEY_LU1_2U11
0.036045520,0.156206800,0.102194831,0.012365316,0.162820012,0.268784795,0.141440750,0.014186148,0.248621697,0.021982228,0.258095132,0.126123341,0.098649587,0.019080822,0.051207386,0.173597244,0.024908813,0.020399444,0.005726290,0.036639078,0.040395599,0.056386307,0.035039062,0.180957763,0.182376658,0.015922070,0.204846507,0.135189579,0.348182350,0.047889887,0.266533713,0.049742280,0.086474773,0.187790644,0.134068009,0.060887539,0.084580564,0.225378770,0.135423513,0.077072044,0.003290344,0.081914986,0.164867255,0.205395070,CV.Total.SURVEY_LU1_2U12
0.0000000,0.0000000,0.3742777,0.0000000,0.0000000,0.0000000,0.0000000,0.3219241,0.0000000,0.3944684,0.0000000,0.0000000,0.0000000,0.5684238,0.0000000,0.0000000,0.0000000,0.3434900,0.0000000,0.7857122,0.3228365,0.0000000,0.0000000,0.3357450,0.0000000,0.0000000,NA,NA,0.4472136,NA,NA,0.0000000,NA,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,NA,0.0000000,0.0508486,0.0000000,0.0000000,NA,CV.Total.SURVEY_LU1_2U13
0.00000000,0.10722377,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.16844377,0.08182223,0.00000000,0.35541122,0.00000000,0.20404652,0.27150430,0.36593477,0.46546857,0.05918728,0.52016017,0.32345336,0.00000000,0.39336105,NA,0.00000000,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,NA,0.00000000,0.00000000,NA,0.00000000,0.00000000,0.00000000,NA,NA,NA,0.00000000,0.00000000,NA,CV.Total.SURVEY_LU1_2U14
NA,NA,NA,NA,NA,NA,0.3038075,0.0000000,NA,NA,NA,0.0000000,NA,NA,NA,0.0000000,NA,NA,0.0000000,NA,0.6775971,NA,NA,NA,NA,NA,0.6326980,NA,NA,NA,NA,NA,NA,NA,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LU1_2U15
NA,0.13450651,0.83205029,0.00000000,0.00000000,NA,0.00000000,NA,NA,0.00000000,0.69790908,0.42820840,NA,0.30218080,0.00000000,NA,0.37243005,0.36837057,0.44721360,0.69379669,0.26512518,0.00000000,NA,0.00000000,NA,NA,NA,NA,NA,0.79967405,NA,NA,0.00000000,0.08644603,NA,0.00000000,0.78679579,NA,0.57916978,0.00000000,NA,NA,0.00000000,0.00000000,CV.Total.SURVEY_LU1_2U21
0.5418404,0.5335985,0.6831301,0.0000000,0.6546537,0.2560449,0.3643285,0.2875238,NA,0.5150793,0.5669467,0.2845422,0.8233239,0.4147643,0.0000000,0.5222330,0.0000000,NA,0.3026604,0.6550250,0.6839423,NA,NA,NA,0.0000000,0.0000000,NA,NA,NA,NA,0.0000000,NA,NA,0.4574633,NA,NA,NA,NA,NA,NA,NA,0.3928960,NA,NA,CV.Total.SURVEY_LU1_2U22
0.17147851,0.14836328,0.17456025,0.22296788,0.17855457,0.19184334,0.32640042,0.24575545,0.16710444,0.15393351,0.19793261,0.18416446,0.20341031,0.17640454,0.16917039,0.17981898,0.16539408,0.16257182,0.15578764,0.16738506,0.16903292,0.16177386,0.13628750,0.15113014,0.17965727,0.06229226,0.24620613,0.15291524,0.21964497,0.18456794,0.19066245,0.12722748,0.13195718,0.12726808,0.16474655,0.19075450,0.10541593,0.12690686,0.21809234,0.12080069,0.10267951,0.14033396,0.22301040,0.00000000,CV.Total.SURVEY_LU1_2U31
0.2871372,0.4218773,NA,0.1856434,0.0000000,0.3554532,0.0000000,0.7453560,0.0000000,0.5697487,0.0000000,0.4851135,0.0000000,NA,0.0000000,0.2545375,0.4579205,0.0000000,0.0000000,0.4805539,0.2659936,NA,NA,0.8870666,0.0000000,NA,NA,0.0000000,0.4472136,NA,NA,0.0000000,0.0000000,0.2005762,0.0000000,0.4579392,0.0000000,0.5726027,NA,0.0000000,NA,0.3333333,NA,NA,CV.Total.SURVEY_LU1_2U32
0.7211815,NA,0.0000000,NA,NA,NA,0.8451543,NA,0.5545590,NA,0.0000000,0.0000000,0.3863615,NA,NA,NA,0.2151852,0.0000000,0.6090712,0.7401591,0.2759413,0.0000000,0.0000000,0.0000000,NA,0.0000000,0.8096557,NA,0.6516561,0.3480534,NA,0.0000000,NA,0.8396642,0.6875975,0.8091021,0.7164263,0.0000000,0.3110259,NA,NA,0.5007258,0.5296653,0.0000000,CV.Total.SURVEY_LU1_2U33
0.6555660,0.5067926,0.5494061,0.0000000,0.4641805,0.5532833,0.1773964,0.5329065,0.2511692,0.4075773,0.6040008,0.5488666,0.4020072,0.2202389,0.3984175,0.0000000,0.5405948,0.3538389,0.2854083,0.3726369,0.3043171,0.0000000,0.0000000,NA,0.0000000,NA,0.6326980,0.0000000,NA,NA,NA,0.0000000,NA,0.6145828,0.0000000,0.9309127,NA,0.8164966,0.3898379,0.9124628,NA,0.0000000,0.4922747,NA,CV.Total.SURVEY_LU1_2U34
0.3918302,0.2721921,0.3503256,0.4470015,0.0000000,0.4377134,0.4512011,0.3535440,0.3974879,0.1640897,0.3340816,0.7805180,0.2927504,0.1421537,0.2262664,0.5900522,0.2534755,0.4764247,0.2265003,0.5560535,0.3505556,0.4996655,0.6558337,0.0000000,0.5752060,0.3305280,0.4165864,0.0000000,0.8005977,0.3523497,0.0000000,0.4819757,0.9611519,0.4217799,0.6695989,0.7871332,0.2851511,NA,0.1693229,0.5554940,0.4498158,0.8885759,0.0000000,NA,CV.Total.SURVEY_LU1_2U35
0.09291356,0.21356031,0.22084893,0.06354167,0.29534888,0.31038339,0.39390201,0.20230328,0.27641489,0.27848920,0.18983766,0.09321795,0.22838142,0.18457058,0.22264234,0.36162263,0.15628489,0.15786578,0.10319297,0.23382980,0.11816746,0.34927189,0.12834755,0.29821891,0.57163454,0.00000000,0.20710405,0.00000000,0.00000000,0.00000000,0.31976039,0.00000000,0.23873211,0.24337151,0.30897567,0.37601475,0.14421674,0.04251086,0.54047441,0.00000000,0.27010076,0.26416157,0.42560557,NA,CV.Total.SURVEY_LU1_2U36
0.15509799,0.10117733,0.12791919,0.13407628,0.10793155,0.10465240,0.17089771,0.15558118,0.14826986,0.17638707,0.15774957,0.12841128,0.14164649,0.12217287,0.09373235,0.13018263,0.12458973,0.11668456,0.09021307,0.12612577,0.10500932,0.15152868,0.57968074,0.23438009,0.16960501,0.22642746,0.18025372,0.27983808,0.25755954,0.21224358,0.31310666,0.27540951,0.19428110,0.11519692,0.14674578,0.13261273,0.09018131,0.26230974,0.29073107,0.17782089,0.15132329,0.13374016,0.17612730,0.38879086,CV.Total.SURVEY_LU1_2U37
0.00000000,0.00000000,0.00000000,0.00000000,NA,0.35619498,0.17000063,0.00000000,NA,0.00000000,0.00000000,0.00000000,0.42106603,0.00000000,0.44154376,0.48417421,0.21740571,0.23514491,0.33985980,0.20906787,0.43163937,0.00000000,0.00000000,0.69406046,0.48417515,NA,0.20394667,0.00000000,0.00000000,0.00000000,0.00000000,0.33084808,0.53227130,0.34258046,0.16349518,0.58073746,0.76347406,0.09038738,0.54679442,0.34054137,0.00000000,0.48403827,0.33218091,0.00000000,CV.Total.SURVEY_LU1_2U41
0.18432668,0.05364601,0.07478640,0.09967733,0.08351104,0.14053961,0.14064448,0.04378193,0.16614163,0.14209514,0.35129574,0.08395886,0.04694107,0.08590986,0.04743673,0.15491885,0.03459862,0.03846326,0.05321604,0.03622658,0.03182961,0.02577192,0.41401301,0.19128206,0.42739405,0.01857790,0.03823477,0.34307947,0.40769962,0.21739443,0.13175057,0.03766712,0.20529084,0.09340115,0.09791839,0.18450301,0.23541231,0.45434872,0.08110569,0.13497878,0.08063262,0.13762244,0.14567677,0.24802288,CV.Total.SURVEY_LU1_2U42
0.4744359,0.2687200,0.3002727,0.3449926,0.2843241,0.2225135,0.3045644,0.2895242,0.3806305,0.6359760,0.3511080,0.4935248,0.3627534,0.2467763,0.2134720,0.3534514,0.3980514,0.4504683,0.2512302,0.3302290,0.3261963,0.0000000,0.0000000,0.4300034,0.4126473,0.6178733,0.6729251,0.4207580,0.8224338,0.1513066,0.5277772,0.4272410,0.4204389,0.3012504,0.2987997,0.4719701,0.5779249,0.4778932,0.2789113,0.4448495,0.2713622,0.4218199,0.5906389,0.0000000,CV.Total.SURVEY_LC1_3A11
0.7453993,NA,NA,NA,NA,NA,NA,0.6567247,NA,NA,NA,NA,0.7130601,NA,NA,0.0000000,NA,0.8164966,NA,0.7384348,0.7451767,0.0000000,NA,NA,0.0000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_3A12
NA,0.0000000,NA,NA,0.0000000,NA,NA,NA,NA,NA,0.0000000,0.8396642,NA,0.0000000,NA,NA,0.6519712,NA,0.0000000,0.5020689,0.3000782,NA,NA,0.7657225,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4656668,0.7498897,0.9271726,0.0000000,NA,0.0000000,NA,NA,NA,0.2814635,0.0000000,CV.Total.SURVEY_LC1_3A13
NA,NA,NA,NA,NA,0.2091651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_3A1x
0.2988216,0.2553647,0.3692417,0.4022533,0.1809977,0.2821710,0.2997238,0.4037298,0.4674620,0.2791514,0.2917840,0.2611732,0.3336546,0.2097835,0.2400119,0.3675525,0.2952114,0.3036968,0.1163289,0.3231796,0.2789931,0.0000000,0.8122607,0.8084840,0.3658034,0.1769104,0.4443339,0.2225959,0.5091221,0.6169190,0.3542501,0.4333291,0.5378808,0.2987761,0.5414005,0.3490113,0.3185459,0.6746267,0.3725139,0.3003018,0.3830271,0.5145708,0.3003473,0.0000000,CV.Total.SURVEY_LC1_3A21
0.30000061,0.23037666,0.21547699,0.28580392,0.20412352,0.16678654,0.46195780,0.36553116,0.31670184,0.23498223,0.26697953,0.28596116,0.29488683,0.23164004,0.22074054,0.27524972,0.19539401,0.23045944,0.22365190,0.24217891,0.25298236,0.17750154,0.26727880,0.16544243,0.18404463,0.07782504,0.30504935,0.16959959,0.25757477,0.25619202,0.25352181,0.17263138,0.15817015,0.15505064,0.17266314,0.21483345,0.12961771,0.12815529,0.23746054,0.14113610,0.11456050,0.16729063,0.27761640,0.00000000,CV.Total.SURVEY_LC1_3A22
NA,0.0000000,NA,NA,NA,0.0000000,NA,NA,NA,NA,0.7382412,0.5701779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CV.Total.SURVEY_LC1_3A2x
