SE11.No,SE12.No,SE21.No,SE22.No,SE23.No,SE31.No,SE32.No,SE33.No,SE11.Yes,SE12.Yes,SE21.Yes,SE22.Yes,SE23.Yes,SE31.Yes,SE32.Yes,SE33.Yes,variable
No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.267893, 0.000000, 9.692363, 6.647371, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B54
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,22.031011,64.248229,48.523747,48.615917,80.796251,14.977711, 1.901454, 0.000000,SE.Total.SURVEY_LC1_3B55
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,10.17139,30.30530, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LC1_3B71
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B73
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.198319,15.756061, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3B84
12.961254,86.877633,31.397974,25.074980,70.841133,17.555454, 2.309357, 2.708291, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3Bx1
0.000000,0.000000,0.000000,0.000000,0.000000,2.155984,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3Bx2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3Bxx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 59.29667,225.67241,147.00672,256.20064,386.52026,249.83652,292.71100,590.11748,SE.Total.SURVEY_LC1_3C10
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 42.07705,245.61179,172.53097,261.36132,506.14324,672.99658,600.94612,783.92561,SE.Total.SURVEY_LC1_3C21
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  55.68567, 223.29600, 157.22567, 138.01508, 394.52621, 809.73526, 667.41784,1070.30802,SE.Total.SURVEY_LC1_3C22
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 17.90319,154.25837, 69.79241, 89.65784,267.54663,441.40464,178.66025,415.77412,SE.Total.SURVEY_LC1_3C23
  4.400573, 83.859639, 37.760355,  0.000000,  3.820462,442.127314,371.391625,501.520256,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3C2x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 18.73055,207.45765,217.61896,211.33872,463.08945,536.87456,543.31923,744.71215,SE.Total.SURVEY_LC1_3C31
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.87738,141.66891,126.31219,109.60432,301.38616,420.73961,444.89053,751.09880,SE.Total.SURVEY_LC1_3C32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  9.194331,106.845899, 58.251443,108.698175,224.775123,352.937277,302.463376,494.201692,SE.Total.SURVEY_LC1_3C33
  9.358197, 75.062907,139.906940, 18.752740, 84.968619,324.505060,315.365843,600.511889,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,SE.Total.SURVEY_LC1_3C3x
 0.00000, 0.00000, 0.00000,19.24396, 0.00000, 0.00000,45.98103,94.00122, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LC1_3Cxx
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.751431, 88.299283, 30.634613, 81.669655, 40.651193,216.117223,205.312968,286.187890,SE.Total.SURVEY_LC1_3D10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.073317, 40.699566, 31.282245,  7.187813,130.303133,237.099095,298.894683,407.425568,SE.Total.SURVEY_LC1_3D20
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.93303,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,SE.Total.SURVEY_LC1_3D2x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,47.284364, 2.426329, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LC1_3Dxx
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 22.84132, 85.73094,117.26321, 41.81037,253.06326, 99.55336, 72.13606,101.16739,SE.Total.SURVEY_LC1_3E10
0.000000,9.213325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3E1x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 22.88920,136.73272, 89.31626, 92.79852,139.48032,116.58821, 57.30135,108.85265,SE.Total.SURVEY_LC1_3E20
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3E2x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.63567, 86.81371, 40.88816,109.28541,115.74620,175.98191,152.73214,169.01434,SE.Total.SURVEY_LC1_3E30
0.000000,9.859658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LC1_3Exx
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.300694,  2.494997,  5.430941,  0.000000,  4.426950,  7.408114, 63.256733,481.893648,SE.Total.SURVEY_LC1_3F10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.364190, 0.000000, 5.109221, 0.000000,12.847884, 9.027667,25.985948,SE.Total.SURVEY_LC1_3F20
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.947773, 28.055963, 11.978264,  0.000000,  0.000000,  2.357791, 92.190655,349.086839,SE.Total.SURVEY_LC1_3F30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3F3x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 24.27648, 86.44184, 30.75029, 25.63929, 83.54988,149.99741, 74.64186, 96.64106,SE.Total.SURVEY_LC1_3F40
  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.00000000,  0.06368955, 17.42146240, 21.33493025,  0.00000000, 19.38782261, 55.54197171, 32.00979017,169.13309133,SE.Total.SURVEY_LC1_3G11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3G12
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 10.121511, 11.263508,  3.474824, 11.738189, 31.199532, 10.840532,139.370302,SE.Total.SURVEY_LC1_3G21
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3G2x
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3G40
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 20.60754,243.20308,SE.Total.SURVEY_LC1_3G50
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.750451, 41.279119, 46.659170, 18.113575, 17.443275, 56.320219,100.651136,132.666561,SE.Total.SURVEY_LC1_3H11
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 53.13813, 48.00276,  0.00000, 18.01150,142.40311,179.34657,258.07150,SE.Total.SURVEY_LC1_3H12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LC1_3H21
 12.961254, 87.364801, 31.397974, 25.074980, 70.841133, 17.659431,  2.309357,  2.708291, 23.494170,146.461501,100.942822, 94.999745,119.912421, 75.374436, 13.139629, 21.481061,SE.Total.SURVEY_LU1_3U111
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 9.1852559,35.5801599, 6.2799498,21.1177738,15.2004469, 5.5480575, 0.8384666, 3.5650164,SE.Total.SURVEY_LU1_3U112
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.493948,30.305300, 0.000000, 0.000000, 1.388267,SE.Total.SURVEY_LU1_3U113
   9.980226, 108.692081, 143.631245,  24.593715,  85.054466, 514.613480, 447.984190, 615.053734,  57.181039, 195.212766, 182.647164, 155.834642, 375.613830, 656.883157, 620.530746,1056.269634,SE.Total.SURVEY_LU1_3U120
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.974412,30.159830, 0.000000, 0.000000,10.344388,10.078672, 0.000000, 4.483285,SE.Total.SURVEY_LU1_3U130
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.795496, 3.422345, 0.000000, 3.567189,14.685461, 8.673478,SE.Total.SURVEY_LU1_3U140
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,54.446636, 4.753572,SE.Total.SURVEY_LU1_3U150
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.463730, 3.920930, 0.000000, 4.491286,13.551247,11.877327,27.692263,SE.Total.SURVEY_LU1_3U210
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.90103,0.00000,0.00000,0.00000,0.00000,SE.Total.SURVEY_LU1_3U221
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U223
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.293117,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U224
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.90103,0.00000,0.00000,0.00000,0.00000,SE.Total.SURVEY_LU1_3U225
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,30.92330,18.15486, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LU1_3U226
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,30.923296, 5.421079, 0.000000, 8.755839, 0.000000,SE.Total.SURVEY_LU1_3U227
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,10.02650,36.87072, 0.00000, 0.00000, 6.10890,18.46189,10.16295, 0.00000,SE.Total.SURVEY_LU1_3U311
  0.000000,  9.859658,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 49.253164, 93.048489, 73.228551, 78.495543,136.465635,163.801863, 96.361032,127.002498,SE.Total.SURVEY_LU1_3U312
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.083433,34.002763,27.533554, 0.000000,42.299382,71.255550, 1.409742, 5.385157,SE.Total.SURVEY_LU1_3U313
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.544903,0.000000,0.000000,0.000000,6.589203,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U315
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.859658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U316
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.550634,18.942791, 4.273154, 0.000000, 4.007172,SE.Total.SURVEY_LU1_3U317
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.135070,27.231310,15.929282, 9.718637, 2.767820,14.772454,84.778388,79.877156,SE.Total.SURVEY_LU1_3U319
 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,18.881, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000,SE.Total.SURVEY_LU1_3U321
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.568438,0.000000,0.000000,0.000000,0.000000,SE.Total.SURVEY_LU1_3U322
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.804392,20.178061,10.514778, 3.552308,18.237160, 0.000000, 0.000000, 0.000000,SE.Total.SURVEY_LU1_3U330
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.748920, 4.619357, 0.000000,12.523923,36.523809,28.141636, 3.380267, 3.570795,SE.Total.SURVEY_LU1_3U341
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,37.37192, 0.00000, 0.00000, 9.90103, 0.00000, 0.00000, 0.00000, 0.00000,SE.Total.SURVEY_LU1_3U342
  1.182485,  9.832498,  7.616520,  0.000000,  0.000000, 30.280343,  0.000000,137.304740, 11.237391, 38.233127, 28.505478, 29.797311,121.277970, 38.640701,  8.650498,301.075547,SE.Total.SURVEY_LU1_3U350
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 54.71259,102.01841, 16.89431, 63.42984, 58.06357, 66.37626,253.27277,162.75497,166.97053,254.99541,SE.Total.SURVEY_LU1_3U361
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.767520,29.107139, 5.536236,11.100146,93.777241,28.568649, 4.639424,17.812904,SE.Total.SURVEY_LU1_3U362
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 67.94843,115.07586, 89.50663, 66.74269,102.13734,130.34148, 52.30610, 72.03100,SE.Total.SURVEY_LU1_3U370
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.568438,0.000000,2.758569,0.000000,6.343157,SE.Total.SURVEY_LU1_3U411
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.544398,0.000000,SE.Total.SURVEY_LU1_3U413
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SE.Total.SURVEY_LU1_3U414
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.182485,10.345717, 0.000000, 0.000000, 0.000000, 2.064627, 0.000000,17.133394,SE.Total.SURVEY_LU1_3U415
  2.360064, 22.425361, 16.466050,  0.000000,  0.000000,157.962985,173.683030,462.130366, 43.786746,144.858933, 98.454531,119.128575,230.382552,410.796812,455.273506,913.688693,SE.Total.SURVEY_LU1_3U420
 16.51613,141.04664,147.76901, 35.12272,110.69204,534.39519,476.86677,753.09624, 48.91916,170.58211,174.00062, 93.56628,225.62247,558.98549,495.27832,845.55937,SE.Total.settlement0
  1.182485, 13.920642,  7.616520,  0.000000,  0.000000, 30.280343,  0.000000,137.304740, 46.027166, 97.268618, 92.325935, 85.112772,202.293583,171.905537,151.841031,342.363104,SE.Total.settlement1
 12.96125, 87.91940, 31.99590, 31.60830, 70.84113, 17.65943, 70.46695,136.82736, 47.27944,171.60688,112.11758, 78.86733,258.07331,297.54834,321.81307,490.44825,SE.Total.fao_class_name0
 10.29925,111.11635,144.44000, 18.75274, 85.05447,534.68222,470.30939,747.64058, 44.83988,195.16171,202.90986,144.78835,393.07992,633.63103,582.54946,885.52526,SE.Total.fao_class_name1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.620678, 80.885094,104.614451, 81.669655,209.487824,222.214968,190.761785,284.098432,SE.Total.fao_class_name2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 54.71259,102.01841, 19.28261, 75.33848, 62.04270, 92.97591,265.96275,148.40379,163.08477,217.51309,SE.Total.fao_class_name3
 16.51613,141.35047,147.76901, 35.12272,110.69204,534.39519,474.38534,747.72976, 68.43063,191.79148,183.04270,105.37431,317.28718,573.62390,501.22692,864.52043,SE.Total.lue0
  1.182485,  9.832498,  7.616520,  0.000000,  0.000000, 30.280343, 54.712585,170.858694, 66.648631,130.940751,107.351346, 98.010279,305.766581,211.573585,174.954158,397.700052,SE.Total.lue1
 16.55502,141.34869,147.93460, 35.12272,110.69204,534.97377,476.86677,762.47861, 52.51614,180.14653,168.68188, 89.22890,178.63346,563.90664,489.93523,800.80699,SE.Total.lud0
  0.000000,  9.859658,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 49.554241,110.875568, 80.564280, 80.511405,142.713219,180.295958,128.759350,152.697027,SE.Total.lud1
   184.09590,  2022.06662,  1155.56631,    81.90215,   522.79990,  5664.88984,  5644.07675, 12181.34941,  6903.85213, 40574.80072, 34137.09815, 14115.58408, 33513.65468, 63868.84583, 69195.15976,148860.37572,CI.l(95%).Total.area
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 556.2435, 928.0204, 935.7249, 634.0216,1099.2713,1185.3258, 620.1348,1029.4504,CI.l(95%).Total.SURVEY_LC1_1A
  18.51625, 585.48429, 224.07257,  49.23921, 441.06843, 240.93380, 148.30994,  39.77221, 353.73012,3312.96154,1650.78701,3537.63461,3294.41249, 692.71694, 298.04820, 362.59294,CI.l(95%).Total.SURVEY_LC1_1B
  152.437144, 1294.421322,  864.185213,    4.153352,  -19.213705, 5389.915619, 5445.578474,12125.188866, 3937.833057,23584.496770,22426.611449, 5788.830297,16631.677344,43097.402345,43286.165859,82118.217530,CI.l(95%).Total.SURVEY_LC1_1C
    0.000000,    0.000000,    4.132987,    0.000000,    0.000000,    0.000000,  -43.422870,    3.647309,   83.812151,  718.474969,  804.565395,   81.940913,  338.290744, 2684.321474, 7823.459157,19417.215879,CI.l(95%).Total.SURVEY_LC1_1D
   0.000000,   1.133945,   8.242466,   0.000000,   8.280770,   0.000000,   0.000000,   0.000000, 938.750475,4639.947164,3901.583705,2370.777838,4034.276538,2855.544325,1763.730467,2460.777953,CI.l(95%).Total.SURVEY_LC1_1E
    0.000000,    4.149324,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,  128.420749,  762.934955,  268.251136,  135.962876,  232.712255,  803.107520, 2418.830624,12582.754215,CI.l(95%).Total.SURVEY_LC1_1F
    0.000000,    0.000000,    0.000000,    0.000000,    4.067057,    0.000000,    0.000000,    0.000000,  607.483915, 4572.789297, 2592.597808,  442.510253, 5230.532770, 7724.156169, 5833.490625,11930.821322,CI.l(95%).Total.SURVEY_LC1_1G
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   91.43237,  695.14435,  675.54999,   77.19418,  572.60718, 2621.17277, 5030.82564,15234.13047,CI.l(95%).Total.SURVEY_LC1_1H
  150.34504, 1914.55451, 1062.87875,   81.90215,  510.50360, 5170.68784, 4754.92661, 6839.55302, 4514.46613,31090.32194,26860.04226,11212.28518,22304.17718,45215.51517,42529.59265,69017.58886,CI.l(95%).Total.SURVEY_LU1_1U1
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  30.713286,   6.916216,  17.777327,  28.718613,  27.299762, 434.881743,1032.886577,CI.l(95%).Total.SURVEY_LU1_1U2
   10.5766037,   -3.2526899,    0.4542236,    0.0000000,    4.0779530,  -22.6827292,  -30.6439708,  514.5918826, 1481.1591125, 5472.5098784, 3620.2425609, 1556.0422475, 7234.2586076, 8906.5402287, 5480.1523642,14260.5905762,CI.l(95%).Total.SURVEY_LU1_1U3
   16.616256,   43.840869,   46.819027,    0.000000,    8.218338,  187.246328,  528.744311, 3875.504497,  650.641809, 3306.974155, 3153.958809,  556.886881, 2293.762520, 8204.644508,19128.970784,61352.415857,CI.l(95%).Total.SURVEY_LU1_1U4
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 83.81993,157.07093, 93.05257,200.41404, 94.90024, 85.26051, 18.03243, 63.66269,CI.l(95%).Total.SURVEY_LC1_2A1
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,274.6869,520.3734,623.2237,267.5851,782.1507,749.9646,469.6857,690.2157,CI.l(95%).Total.SURVEY_LC1_2A2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.63150, 67.76344, 60.78573, 21.96586, 46.58219, 83.49952, 80.74617,170.00569,CI.l(95%).Total.SURVEY_LC1_2A3
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 184.44086,2051.09160, 717.03151,1985.70733,1862.81475, 297.22139,  85.50779, 122.10483,CI.l(95%).Total.SURVEY_LC1_2B1
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-12.329658,  2.305450,294.135773,  5.126186,  3.048143,  5.569061,  5.631023,CI.l(95%).Total.SURVEY_LC1_2B2
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.244646,178.926381, 77.321303,314.419361,117.258374, 10.408949,  0.000000,  3.848526,CI.l(95%).Total.SURVEY_LC1_2B3
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,91.8112151, 9.0485156,65.7313721,83.7574515, 0.8709761, 3.9122990, 0.0000000,CI.l(95%).Total.SURVEY_LC1_2B4
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 69.35602,598.26138,640.55269,416.80600,804.44843,323.51532,199.55617,224.77717,CI.l(95%).Total.SURVEY_LC1_2B5
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 16.473951,  8.288207,  8.019906, 14.434944,-22.630456,  8.199002,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_2B7
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.971939,-8.753162, 4.143863,16.439388, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_2B8
 18.51625,585.48429,224.07257, 49.23921,441.06843,240.93380,148.30994, 39.77221,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.l(95%).Total.SURVEY_LC1_2Bx
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 620.3952,3013.2447,2790.6005,1827.5455,2185.0586,1212.4588,2091.2806,6950.0234,CI.l(95%).Total.SURVEY_LC1_2C1
   51.937471,  530.291764,  314.208562,    3.865959,   19.178343, 3047.888766, 2793.855223, 3966.837836, 1793.008384,13479.152180,12530.843404, 1715.157475, 7426.266838,29226.711519,24248.668195,44916.988483,CI.l(95%).Total.SURVEY_LC1_2C2
   89.52000,  670.43114,  485.09580,  -15.92874,  -45.71176, 1887.41291, 2146.29124, 7341.03302, 1284.01744, 5971.21052, 6336.77067, 1046.20820, 4787.45930,10407.51858,14723.71692,26522.38488,CI.l(95%).Total.SURVEY_LC1_2C3
  4.1991414,  0.0000000,  0.0000000,-10.0532452,  0.0000000,  0.0000000,  0.3419464,-32.4615156,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_2Cx
   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,  49.6818410, 405.2820158, 376.0298991,   0.4772345, 160.4807942, 918.1184370,1508.8391003,2713.0493847,CI.l(95%).Total.SURVEY_LC1_2D1
    0.000000000,    0.000000000,    4.132987435,    0.000000000,    0.000000000,    0.000000000,    0.000000000,    0.005436674,   30.103807546,  250.400066346,  392.473237397,   67.994570684,  110.265569524, 1500.767732749, 6022.663017055,16304.552122751,CI.l(95%).Total.SURVEY_LC1_2D2
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-43.4228699,  0.5984003,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_2Dx
  0.000000, -6.656877,  0.000000,  0.000000,  4.140385,  0.000000,  0.000000,  0.000000,134.822194,586.695836,779.865747,189.662149,741.884028,164.298399,132.123450,139.296281,CI.l(95%).Total.SURVEY_LC1_2E1
   0.000000,   4.149324,   8.242466,   0.000000,   4.140385,   0.000000,   0.000000,   0.000000, 631.071943,2930.191495,2441.774044,1722.996747,2737.242021,1886.268135, 916.953962,1526.417632,CI.l(95%).Total.SURVEY_LC1_2E2
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 99.43529,839.87656,480.27671,250.37487,145.48207,483.87424,508.98234,491.79057,CI.l(95%).Total.SURVEY_LC1_2E3
 0.000000,-7.292369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_2Ex
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  52.458858,  16.866391,   9.721042,  23.862686, 160.716428,  59.635941, 657.798790,4916.409975,CI.l(95%).Total.SURVEY_LC1_2F1
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.712733,11.838607,12.558279,13.960625, 8.390614,19.881078,10.532913,55.772664,CI.l(95%).Total.SURVEY_LC1_2F2
   0.000000,   4.149324,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  26.513274,  70.455921,  31.840850,  20.069154,  33.334945, 316.527376,1458.725216,6512.590259,CI.l(95%).Total.SURVEY_LC1_2F3
