PL21.No,PL22.No,PL41.No,PL42.No,PL43.No,PL51.No,PL52.No,PL61.No,PL62.No,PL63.No,PL71.No,PL72.No,PL81.No,PL82.No,PL84.No,PL91.No,PL92.No,PL21.Yes,PL22.Yes,PL41.Yes,PL42.Yes,PL43.Yes,PL51.Yes,PL52.Yes,PL61.Yes,PL62.Yes,PL63.Yes,PL71.Yes,PL72.Yes,PL81.Yes,PL82.Yes,PL84.Yes,PL91.Yes,PL92.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,92.826123, 0.000000, 4.052763, 4.094752, 0.000000, 8.163681, 0.000000, 0.000000, 3.962943, 0.000000,50.647405,46.680182,38.881656, 9.130216, 0.000000, 0.000000, 4.032105,CI.u(95%).Total.SURVEY_LC1_3B72
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.585009,  7.597311, 25.419606, 27.544779,  0.000000,  7.928851,  4.637830, 17.752142,  3.962943,  0.000000, 79.482855,133.048155,  4.170829, 27.287360,  8.051553, 17.584491,106.682188,CI.u(95%).Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.614719, 4.023359,32.046441, 0.000000, 0.000000, 7.779439, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,33.303787, 4.181879,44.830312, 0.000000, 4.388305, 4.032105,CI.u(95%).Total.SURVEY_LC1_3B74
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 79.941703,  8.068901, 54.951895,  8.590958,  4.636033,  8.374540,  3.915672,  0.000000,  8.004239,  4.074461,207.306208,127.986960,462.693049,105.427346, 12.345036, 12.040929,239.028365,CI.u(95%).Total.SURVEY_LC1_3B75
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,38.88166, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,25.007511, 3.608745,17.968074,46.465055, 0.000000, 7.536133, 0.000000, 0.000000, 0.000000, 0.000000,26.357344, 4.257945,17.151019,20.264775, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,88.996715, 4.470323,20.810164, 0.000000, 4.162568,15.156775, 0.000000, 0.000000,28.347983, 0.000000, 0.000000, 0.000000,88.548640,18.570069, 4.513806, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3B84
 279.3648, 673.8159,6322.4544,3760.3585,1695.1413,3906.0402,2262.3362,5001.8012,4066.1282,2356.7531, 676.9733, 206.6039,2719.3211, 660.3424,1195.4938, 212.2664,2710.3878,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,CI.u(95%).Total.SURVEY_LC1_3Bx1
104.878214,  8.571609,109.627550, 57.776192,  4.083793, 29.360590, 12.469174, 99.597086, 72.372514,  8.538583,160.929356,113.352861,199.342056, 28.718673, 25.539998, 43.571259,457.843993,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3Bx2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.020388, 0.000000, 0.000000, 9.798765, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.u(95%).Total.SURVEY_LC1_3Bxx
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,5170.880,2533.744,2687.101,4256.654,2101.127,3274.894,1449.973,2508.585,5538.184,2855.514,3145.119,2383.315,4502.206,6868.890,3144.733,1704.585,3259.436,CI.u(95%).Total.SURVEY_LC1_3C10
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 637.047316,1373.746251, 153.892797,  25.001312,   8.301896,1163.158452,   4.159585, 837.179171,1401.157952, 927.060342,   7.758058,  33.072291,   4.431940,1267.831453,  20.383912,  23.781280, 634.072642,CI.u(95%).Total.SURVEY_LC1_3C21
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 694.5925,2450.4641,4816.6189,5988.7684,5296.2266,2146.6173,1540.6984,3395.8998,3902.3072,4645.8586,3036.5929,2632.9328,3984.2272,3056.9228,4337.4960, 962.5376,5080.8894,CI.u(95%).Total.SURVEY_LC1_3C22
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,662.644002,  8.104416, 63.619871,  4.567261, 45.411632, 81.047108,  0.000000,  0.000000, 87.033743,  0.000000,  3.838113,  3.695745,  0.000000, 24.575753,  0.000000,  3.885895,  7.720630,CI.u(95%).Total.SURVEY_LC1_3C23
  0.000000,  3.951987,106.030413,117.190456, 37.361292, 74.805876,  0.000000,  4.045859, 82.816196,  8.125020,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 33.438194,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3C2x
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,1170.738504, 165.942370,  54.128571,  27.544779, 567.126136, 362.340500,   0.000000,   8.165106, 115.650124, 924.991184,   3.990632,   4.045155,   0.000000,  17.453667,1893.948102,   0.000000,   3.680922,CI.u(95%).Total.SURVEY_LC1_3C31
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 837.4407,1373.3456,1314.9925,3145.6110,1851.8267, 617.1592,1263.2060, 940.2516,1896.5931,2646.2757,1489.2919,1417.5420,2872.5320,1422.5962,1927.8232, 572.5670,2851.6782,CI.u(95%).Total.SURVEY_LC1_3C32
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1400.60529,1594.47162, 279.10168, 910.08304,  29.50419, 106.80642,  48.45892,  56.13429,1667.23495,  16.43761, 165.34130,1131.01899,1352.03305,2502.10900,1050.66993, 634.46409, 702.49963,CI.u(95%).Total.SURVEY_LC1_3C33
  0.000000,  4.046779, 35.433783, 39.302891,  3.779255,113.084614,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 16.187951,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,CI.u(95%).Total.SURVEY_LC1_3C3x
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,135.354085, 52.282684, 24.838726, 42.304880,  4.046741, 32.962005, 22.015489,  8.453229,213.886489, 43.288489, 55.704635, 52.578682,  8.358694, 45.356104, 43.625240, 20.099914, 98.908273,CI.u(95%).Total.SURVEY_LC1_3D10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,138.452224, 57.636258, 78.458879,205.437836, 44.431383, 68.807214,  3.833575, 25.603187,296.596719,275.437917,171.111675, 66.682240,184.373797, 79.348544, 99.239998,116.617155,160.353674,CI.u(95%).Total.SURVEY_LC1_3D20
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,256.70064,788.12917,176.62558,189.91262, 80.85277,199.15738, 68.83929, 77.04540,222.87932,111.59373,400.57544,244.15651, 58.78945,144.36944,105.02888,203.54556,315.86431,CI.u(95%).Total.SURVEY_LC1_3E10
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,3869.384,2077.012,4124.006,3488.881,2990.088,2811.824,1168.278,1952.600,5218.302,2742.883,2823.320,2162.002,4337.923,3808.015,6393.739,1484.947,6842.267,CI.u(95%).Total.SURVEY_LC1_3E20
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 500.13214, 218.83761, 452.58390, 295.89078, 317.00529, 621.36323, 140.01371, 350.37468, 423.79337,1157.38737, 428.53094, 274.57759, 895.90612, 497.72453, 139.20621,  96.94889, 328.73677,CI.u(95%).Total.SURVEY_LC1_3E30
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,21.99274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 9.26597, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LC1_3F10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 12.946236,  8.575388, 82.620540, 22.393646,  4.117195, 79.743234, 52.923510, 21.306412, 38.978728,174.397057, 21.240823,  9.265970, 52.658250,  4.412858, 13.785769, 38.345254, 39.830158,CI.u(95%).Total.SURVEY_LC1_3F20
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.086093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.826684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3F30
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 537.2400, 315.6161,1078.4797, 747.6691, 943.8340, 803.8190, 233.2001, 467.8552, 596.1731, 501.9355, 410.0730,1073.0675,1960.1448, 454.0114, 323.3938, 186.0758,1352.2709,CI.u(95%).Total.SURVEY_LC1_3F40
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 123.59811, 223.82922, 472.79032, 644.26760, 213.04108, 117.97539, 106.47222, 386.55943,1148.02891, 507.92673, 115.26705,  69.09835, 175.23293,  84.62288, 215.53144,  53.00375, 175.95444,CI.u(95%).Total.SURVEY_LC1_3G11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 79.589658,  3.868147, 32.985208, 38.002918, 69.327323, 24.784574, 12.015190,265.633684, 42.419518,126.397852, 16.450307, 38.548488,117.987660, 93.425397, 20.774289, 84.805193,121.280317,CI.u(95%).Total.SURVEY_LC1_3G21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 37.59210, 65.10089,159.56476,565.27888,165.20406, 84.07197, 17.01673,137.01353,540.67922,116.93818,148.09938, 75.17946,203.52910, 45.88329,431.43336, 19.93594,156.14488,CI.u(95%).Total.SURVEY_LC1_3H11
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.727832,0.000000,0.000000,4.049471,0.000000,0.000000,0.000000,0.000000,3.962943,4.029162,0.000000,0.000000,7.886800,0.000000,0.000000,0.000000,8.462523,CI.u(95%).Total.SURVEY_LC1_3H12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.082593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LC1_3H21
  344.8252,  673.8159, 6371.8952, 3792.2226, 1699.2251, 3916.1345, 2256.7927, 5063.1244, 4112.6486, 2365.2917,  788.1342,  271.2006, 2860.0885,  668.5910, 1206.2057,  248.4795, 3082.7217, 5593.0676, 3675.8832,11646.6245, 6035.6574, 3158.9168, 6716.1941, 3460.0285, 6081.0203, 7766.9252, 6129.0632, 9641.9656, 5309.0916,12625.8469, 5638.6952,10037.5430, 1749.8515,14470.1932,CI.u(95%).Total.SURVEY_LU1_3U111
  0.000000,  0.000000, 29.040856, 25.877228,  0.000000,  0.000000, 11.853523,  3.989704,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,239.420404,131.973447,193.963644,179.998114,122.322397,185.127778, 67.845449,134.019252,230.739980,214.342676,330.772166,205.965561,352.552791,171.389980,104.200748, 42.003596,260.444049,CI.u(95%).Total.SURVEY_LU1_3U112
  3.826845,  4.067868, 33.968130,  0.000000,  0.000000, 24.571402, 12.169907,  4.045859,  4.512226,  0.000000,  7.839890, 27.193995,  0.000000, 11.936414,  0.000000,  3.849168,  4.032105,247.712925, 36.367895, 71.211130,116.791515, 30.987995, 44.968927,  0.000000, 47.218736, 13.387134,  8.617229,128.876763, 40.579163, 25.997869,122.505979, 35.278729, 25.821226, 85.505243,CI.u(95%).Total.SURVEY_LU1_3U113
   0.000000,   7.998766, 124.235332,  86.094047,  41.140547, 163.909824,   0.000000,   4.045859,  82.816196,   8.125020,   0.000000,   0.000000,   0.000000,  16.187951,   0.000000,   0.000000,  33.438194,5977.163221,4792.222973,8279.247713,9353.142459,7679.164009,6389.918848,2940.449507,4848.572370,8880.633026,7391.109681,5056.866390,4488.659162,7412.917381,8738.265296,7581.107247,2101.770523,8604.707851,CI.u(95%).Total.SURVEY_LU1_3U120
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 71.31485, 99.81524,161.96720,158.36063, 61.45574, 25.75830, 36.81949,  0.00000, 24.30235, 79.98207, 37.12520, 53.48610,153.76861, 39.71814, 35.49020,  0.00000, 88.50554,CI.u(95%).Total.SURVEY_LU1_3U130
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,107.459352, 78.329587,121.253385, 30.666291,  4.218915,133.391362, 39.590437, 31.289662, 65.165330,186.607606,127.483571, 21.800365, 18.607417, 12.185135, 50.325570,  3.919003, 42.974196,CI.u(95%).Total.SURVEY_LU1_3U140
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.152429,0.000000,0.000000,0.000000,0.000000,0.000000,4.000731,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U150
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,19.586314, 0.000000,32.665895, 0.000000,17.909400, 0.000000,11.979798, 0.000000, 0.000000,13.464247,16.175550,12.465657, 0.000000,23.115457,29.302548, 0.000000, 8.688546,CI.u(95%).Total.SURVEY_LU1_3U210
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,38.654654, 4.049471, 0.000000, 0.000000, 4.502003, 4.079081, 0.000000, 0.000000, 0.000000, 0.000000,10.458900, 0.000000, 0.000000, 0.000000,32.212747,CI.u(95%).Total.SURVEY_LU1_3U221
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.951987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.u(95%).Total.SURVEY_LU1_3U222
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,23.751297,56.691770,17.583609, 3.979159, 0.000000,12.998477, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.962848, 4.513475, 7.740273, 0.000000, 0.000000, 3.949380,CI.u(95%).Total.SURVEY_LU1_3U223
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.623401,0.000000,0.000000,0.000000,0.000000,7.831344,0.000000,3.880959,0.000000,3.838113,4.632985,3.844603,5.815518,0.000000,3.804194,0.000000,CI.u(95%).Total.SURVEY_LU1_3U224
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.081395, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.833575, 0.000000, 3.880959, 0.000000, 0.000000, 3.707241, 3.844603, 7.740273, 0.000000,25.409024,23.951201,CI.u(95%).Total.SURVEY_LU1_3U225
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,43.774053,41.178416, 0.000000, 0.000000, 0.000000, 3.930983, 0.000000, 7.882628, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,69.544460, 0.000000,26.497142, 0.000000,CI.u(95%).Total.SURVEY_LU1_3U226
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.302702, 3.695892,12.572898, 4.094752, 0.000000, 4.009854, 4.159585, 0.000000, 4.041296, 3.992170, 0.000000,11.715244, 3.960046, 0.000000, 0.000000, 0.000000, 8.143271,CI.u(95%).Total.SURVEY_LU1_3U227
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,19.08450, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,45.38065, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U228
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 25.30336, 92.74547,153.37932, 48.34403, 30.08104, 75.82830, 16.08837, 20.36791,103.28247, 15.77048, 90.68055, 12.67496, 10.52646, 24.19758, 45.11300, 35.94527, 53.68811,CI.u(95%).Total.SURVEY_LU1_3U311
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 520.4463, 451.8795, 614.6239, 407.4223, 795.5563, 512.8529, 208.1376, 407.9214, 432.1974, 482.8822, 567.7401, 282.3546, 476.6108,1571.0057, 357.5760, 374.7179, 655.4745,CI.u(95%).Total.SURVEY_LU1_3U312
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 49.380781,  3.868147, 16.569274, 16.982496, 44.145078,  4.020841, 12.015190,256.892521,  4.593595, 84.100833,  8.018095, 30.846418,162.104751, 48.028231,  4.513806, 71.494725,117.169151,CI.u(95%).Total.SURVEY_LU1_3U313
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.826845,12.136769,38.730918,12.127025, 8.163936, 7.895408, 4.170627, 8.091718,11.888829,20.315056, 7.873051, 0.000000, 7.886800, 7.649215, 0.000000, 7.816763, 8.109747,CI.u(95%).Total.SURVEY_LU1_3U314
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,12.05761, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 3.99217, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,CI.u(95%).Total.SURVEY_LU1_3U315
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.885895,0.000000,CI.u(95%).Total.SURVEY_LU1_3U316
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.547283,188.573244,138.980922, 16.140401, 48.774617,185.841576, 23.969899,111.311554, 14.900115,154.770932, 44.880297,  8.595833, 73.294150,  8.970271,  8.522339, 86.179338, 78.704115,CI.u(95%).Total.SURVEY_LU1_3U317
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.735085, 7.812806, 4.007488, 5.763092,12.894365, 0.000000, 0.000000,18.021817, 0.000000, 0.000000, 0.000000, 4.078509,10.994018, 3.824607, 0.000000, 0.000000,15.076925,CI.u(95%).Total.SURVEY_LU1_3U318
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 60.557037, 81.699828, 91.252966, 13.310916, 14.050147, 19.824734,  4.088530, 13.145849,  0.000000, 21.007615, 32.785718, 30.575544, 59.696856,  4.035941,  6.336883, 16.814083,225.898452,CI.u(95%).Total.SURVEY_LU1_3U319
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.196006, 4.623401, 8.528311, 0.000000, 0.000000,40.359342, 3.833575, 0.000000, 4.041296, 8.156234, 3.919945, 3.962848, 7.804648, 0.000000, 0.000000, 4.433279, 4.122180,CI.u(95%).Total.SURVEY_LU1_3U321
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.537983, 4.442218, 0.000000, 0.000000,12.062523, 0.000000, 0.000000, 0.000000,46.806568, 3.919945, 8.455887, 8.026482, 0.000000, 0.000000, 3.849168, 8.015008,CI.u(95%).Total.SURVEY_LU1_3U322
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,115.092053, 95.831127,131.598753, 34.620883, 47.262313, 26.509074, 62.449155, 67.110397, 21.335216, 12.167016, 74.710412, 31.324635,  4.066436, 56.082588,  0.000000, 28.024479, 72.688288,CI.u(95%).Total.SURVEY_LU1_3U330
